molecule_id	score_a	score_b	paff_a	paff_b	score_delta_b_minus_a	pAffinity_delta_b_minus_a
CHEMBL2381507	0.38548613	0.39420262	7.008773924307505	7.638272163982407	0.008716490000000021	0.629498239674902
CHEMBL2381508	0.37174696	0.38107553	6.723538195826756	7.42021640338319	0.00932856999999998	0.6966782075564337
CHEMBL2381509	0.27142292	0.27976355	7.1938200260161125	7.795880017344075	0.008340630000000016	0.6020599913279625
CHEMBL2381510	0.6023282	0.6127029	6.94692155651658	7.522878745280337	0.01037470000000007	0.5759571887637573
CHEMBL2381511	0.3597946	0.368024	6.515700160653214	7.327902142064283	0.008229399999999998	0.8122019814110688
CHEMBL2381514	0.33223116	0.3324076	7.200659450546418	7.853871964321762	0.00017643999999999993	0.653212513775344
CHEMBL2381515	0.2989986	0.30047584	7.167491087293763	7.886056647693163	0.0014772399999999908	0.7185655603993997
CHEMBL2381516	0.5062447	0.5040381	7.397940008672037	8.221848749616356	-0.0022065999999999475	0.8239087409443195
CHEMBL2408823	0.13752069	0.14271633	5.0	6.107905397309519	0.005195640000000001	1.1079053973095192
CHEMBL2408824	0.117207214	0.120370165	5.27083521030723	6.017728766960431	0.003162950999999997	0.7468935566532009
CHEMBL2408825	0.4278313	0.4209819	5.815308569182402	6.853871964321762	-0.0068494000000000055	1.0385633951393602
CHEMBL2408826	0.4456751	0.4524864	5.492144128304169	6.6020599913279625	0.00681130000000002	1.1099158630237937
CHEMBL2408827	0.0	0.0	5.0	6.3872161432802645	0.0	1.3872161432802645
CHEMBL2408828	0.32971948	0.3276927	6.823908740944319	7.721246399047171	-0.002026780000000006	0.8973376581028525
CHEMBL2408829	0.25710243	0.2623647	6.309803919971486	7.167491087293763	0.005262270000000013	0.8576871673222772
CHEMBL2408830	0.068285555	0.06611665	6.431798275933005	7.346787486224656	-0.0021689049999999988	0.914989210291651
CHEMBL2437457	0.25339562	0.25630465	6.304518323509803	6.333929187866508	0.0029090300000000346	0.029410864356704813
CHEMBL2437458	0.53207827	0.5401764	7.308918507877031	7.164413578642458	0.008098130000000037	-0.14450492923457325
CHEMBL2437459	0.5326446	0.5385326	5.061930813776614	5.389126999619949	0.005888000000000004	0.3271961858433343
CHEMBL2437460	0.63831955	0.6471827	8.139063379299905	8.377162251141918	0.008863150000000042	0.23809887184201273
CHEMBL2437461	0.51456046	0.5210557	5.82102305270683	6.015786546529698	0.006495240000000013	0.19476349382286795
CHEMBL2437462	0.6370859	0.6478263	8.87942606879415	9.003502450784328	0.010740399999999983	0.12407638199017867
CHEMBL2437463	0.61722636	0.62873685	7.829738284605043	8.090623204751141	0.01151049000000004	0.2608849201460979
CHEMBL2437464	0.60291135	0.614422	7.886056647693163	8.079664719333294	0.011510650000000067	0.19360807164013139
CHEMBL2437465	0.52681047	0.5334008	7.85078088734462	8.025012411085173	0.006590329999999978	0.17423152374055295
CHEMBL2437466	0.69878536	0.70361125	7.853871964321762	8.088393343358666	0.004825889999999999	0.23452137903690407
CHEMBL2437467	0.6898142	0.6956513	7.928117992693875	8.186729222927525	0.0058370999999999285	0.25861123023365007
CHEMBL2437468	0.53820384	0.5428063	6.304518323509803	6.4951216255190705	0.004602459999999975	0.19060330200926767
CHEMBL2437469	0.5833227	0.5904372	8.59176003468815	8.779451067641865	0.007114500000000024	0.18769103295371536
CHEMBL2437470	0.11816116	0.118163764	5.14466259553046	5.0	2.6040000000032704e-06	-0.1446625955304599
CHEMBL2437471	0.26463026	0.26399273	8.24184537803261	8.013159040748008	-0.0006375299999999973	-0.22868633728460175
CHEMBL2437473	0.4089738	0.42785597	4.252432837262375	5.0	0.018882169999999976	0.7475671627376252
CHEMBL2437474	0.36815602	0.3953179	5.094797971337681	5.195346320047067	0.027161880000000027	0.10054834870938567
CHEMBL2437475	0.13119847	0.14147995	5.073040511619724	5.170535417855893	0.010281479999999982	0.09749490623616897
CHEMBL2437477	0.536399	0.5419843	4.151072286772922	5.0	0.005585300000000015	0.848927713227078
CHEMBL2437478	0.536399	0.5419843	4.624391247754484	6.217527375833714	0.005585300000000015	1.5931361280792302
CHEMBL2437479	0.7114512	0.71856964	7.829738284605043	8.0	0.007118440000000059	0.1702617153949566
CHEMBL2437482	0.33912498	0.35722288	6.911509529817604	7.164413578642458	0.0180979	0.2529040488248544
CHEMBL2437483	0.5849854	0.5929545	7.116338564846382	7.4089353929735005	0.007969100000000062	0.2925968281271185
CHEMBL2437484	0.70893776	0.71849453	4.483504289511863	5.215810794619039	0.009556769999999992	0.732306505107176
CHEMBL2437486	0.68891287	0.6963241	6.958607314841775	7.229210378026709	0.007411229999999991	0.2706030631849341
CHEMBL2437488	0.6626842	0.6708815	7.954677021213342	8.099092415709281	0.008197300000000074	0.14441539449593854
CHEMBL285063	0.9493333	0.9461915	8.958607314841775	7.552841968657781	-0.0031418000000000834	-1.405765346183994
CHEMBL3086102	0.16997147	0.18429899	8.522878745280337	8.036212172654444	0.014327519999999982	-0.48666657262589297
CHEMBL31965	0.9759834	0.9777349	9.397940008672036	7.585026652029182	0.001751500000000017	-1.812913356642854
CHEMBL321494	0.5396858	0.5435827	8.602059991327963	6.886056647693163	0.003896899999999981	-1.7160033436347994
CHEMBL3219125	0.19161561	0.19102338	7.820735535660974	7.278766629982722	-0.0005922299999999991	-0.5419689056782522
CHEMBL3219126	0.19698118	0.19846252	6.0	6.0	0.0014813399999999977	0.0
CHEMBL3219127	0.08042115	0.080911666	8.366531544420413	7.390085589914002	0.0004905159999999964	-0.9764459545064108
CHEMBL3219128	0.29543865	0.29078662	7.381011079635067	7.293709042741237	-0.004652030000000029	-0.08730203689383043
CHEMBL3219129	0.12584911	0.122194916	7.248028425263673	7.605023280445436	-0.0036541939999999856	0.356994855181763
CHEMBL3219130	0.045877866	0.04306712	7.877784121727173	7.058240186185305	-0.002810746000000003	-0.8195439355418683
CHEMBL3219131	0.10831021	0.10725388	6.7601251803469635	6.0	-0.001056330000000008	-0.7601251803469635
CHEMBL3219132	0.2938616	0.29054642	7.512296136836274	6.712265434203512	-0.003315179999999973	-0.8000307026327622
CHEMBL3219133	0.33049828	0.3297156	8.079354998593212	8.048176964684089	-0.0007826799999999801	-0.031178033909123215
CHEMBL3219134	0.37327445	0.37188095	7.300856312605516	7.268089057883127	-0.001393499999999992	-0.03276725472238873
CHEMBL3219135	0.16577363	0.16504444	7.206279443186476	7.226506107729029	-0.0007291900000000184	0.02022666454255262
CHEMBL3219347	0.2551129	0.2561202	7.610302451793614	7.851397345193907	0.0010073000000000443	0.24109489340029278
CHEMBL3219348	0.21312381	0.2129699	8.040005161671584	7.48372911727066	-0.0001539100000000071	-0.5562760444009234
CHEMBL3237929	0.25590593	0.24190958	6.094743951251549	6.735182176990463	-0.01399634999999999	0.6404382257389143
CHEMBL3237930	0.14624734	0.12856819	6.087246696328677	6.7423214251308154	-0.017679150000000005	0.6550747288021386
CHEMBL3237931	0.102418974	0.0831453	6.369572124974976	7.055517327849832	-0.01927367399999999	0.6859452028748558
CHEMBL3237932	0.09924982	0.08159376	5.3441895055047475	5.662141570958906	-0.01765606	0.31795206545415855
CHEMBL3237933	0.2953795	0.2792282	5.0	5.0	-0.016151300000000035	0.0
CHEMBL3237934	0.22126853	0.203081	5.0	5.327348077159997	-0.01818752999999998	0.32734807715999725
CHEMBL3237935	0.23327033	0.21817651	5.622511616623867	6.270025714300444	-0.015093820000000008	0.6475140976765772
CHEMBL3237936	0.16756608	0.14783913	5.231657941355467	5.61636413163812	-0.019726949999999993	0.3847061902826532
CHEMBL3237937	0.19761215	0.18859328	6.581698708680254	6.580044251510242	-0.009018869999999984	-0.0016544571700123356
CHEMBL3353410	0.7296295	0.7255952	8.784318117920506	8.602059991327963	-0.004034300000000046	-0.1822581265925436
CHEMBL3414623	0.031372	0.036065247	4.698970004336019	4.698970004336019	0.0046932470000000046	0.0
CHEMBL3425655	0.39560276	0.38132635	6.267606240177032	6.920818753952375	-0.014276410000000017	0.6532125137753431
CHEMBL3425656	0.26557243	0.24911618	6.080921907623926	6.292429823902063	-0.016456250000000033	0.21150791627813703
CHEMBL3425657	0.0689651	0.048891127	5.638272163982407	5.920818753952375	-0.020073973000000002	0.28254658996996795
CHEMBL3425658	0.097114295	0.08107337	5.7447274948966935	6.142667503568732	-0.016040924999999998	0.3979400086720384
CHEMBL3425659	0.43937588	0.4244722	5.0	5.0	-0.014903679999999975	0.0
CHEMBL3425660	0.3233946	0.30049694	5.7447274948966935	6.026872146400302	-0.022897659999999986	0.2821446515036081
CHEMBL3425661	0.5428077	0.5294112	6.823908740944319	7.431798275933005	-0.013396500000000033	0.6078895349886864
CHEMBL3425662	0.3423862	0.32407898	5.886056647693163	6.481486060122113	-0.018307219999999957	0.5954294124289499
CHEMBL3425663	0.49184638	0.48082072	6.455931955649724	7.0915149811213505	-0.011025660000000048	0.6355830254716262
CHEMBL3425664	0.47332013	0.4530763	6.455931955649724	7.080921907623926	-0.020243830000000018	0.6249899519742019
CHEMBL3425665	0.2859863	0.27341065	5.920818753952375	6.096910013008056	-0.01257565000000005	0.17609125905568135
CHEMBL3425666	0.33896616	0.33032888	5.886056647693163	6.3979400086720375	-0.008637280000000025	0.5118833609788744
CHEMBL3425667	0.44064546	0.4225015	5.657577319177793	5.920818753952375	-0.018143960000000015	0.2632414347745815
CHEMBL3425668	0.058680177	0.039777163	5.0	5.200659450546418	-0.018903014000000003	0.20065945054641787
CHEMBL3425669	0.10241852	0.09074126	5.200659450546418	5.657577319177793	-0.011677259999999995	0.4569178686313755
CHEMBL3425670	0.028159872	0.010540061	5.0	5.050609993355087	-0.017619811	0.05060999335508676
CHEMBL3425671	0.18899731	0.17027518	6.309803919971486	6.7447274948966935	-0.018722130000000003	0.4349235749252074
CHEMBL3425672	0.33025593	0.31530696	5.552841968657781	6.080921907623926	-0.01494896999999995	0.5280799389661457
CHEMBL3425673	0.04282528	0.027104067	5.698970004336019	6.113509274827518	-0.015721213	0.41453927049149897
CHEMBL343352	0.82180077	0.81309175	8.392223396258307	5.0	-0.008709019999999956	-3.3922233962583075
CHEMBL3545154	0.8977467	0.89433944	9.821023052706831	8.657577319177793	-0.003407260000000023	-1.1634457335290378
CHEMBL3545308	0.34616017	0.34730357	8.279545458967391	8.259637310505756	0.0011434000000000166	-0.019908148461635022
CHEMBL3545311	0.4741133	0.4656785	7.795880017344075	7.764471553092451	-0.00843480000000002	-0.03140846425162369
CHEMBL3604910	0.24438551	0.26079777	5.6777807052660805	5.657577319177793	0.016412259999999984	-0.02020338608828709
CHEMBL3604911	0.5347198	0.54031706	5.568636235841013	5.958607314841775	0.005597260000000048	0.38997107900076156
CHEMBL3604912	0.6869666	0.6915403	6.301029995663981	7.0	0.004573700000000014	0.6989700043360187
CHEMBL3604913	0.7200686	0.7218268	5.0	5.0	0.001758200000000043	0.0
CHEMBL3604914	0.020378148	0.023426719	5.0	5.0	0.003048571	0.0
CHEMBL3604915	0.26042068	0.27468824	5.721246399047171	6.3979400086720375	0.014267559999999957	0.6766936096248664
CHEMBL3604916	0.33169827	0.32914686	5.0	5.0	-0.0025514100000000317	0.0
CHEMBL3604917	0.72681653	0.72994894	6.096910013008056	6.522878745280337	0.0031324099999999744	0.42596873227228116
CHEMBL3604918	0.21821454	0.23256889	5.468521082957745	5.0	0.014354349999999988	-0.46852108295774464
CHEMBL3604919	0.6934736	0.69779754	5.552841968657781	5.6020599913279625	0.004323940000000026	0.04921802267018194
CHEMBL3604920	0.74616253	0.75609344	6.221848749616356	5.6777807052660805	0.009930910000000015	-0.5440680443502757
CHEMBL3604921	0.73543245	0.7413018	7.522878745280337	6.301029995663981	0.005869349999999995	-1.2218487496163561
CHEMBL3604922	0.774397	0.7793434	5.7447274948966935	5.619788758288394	0.0049464000000000174	-0.1249387366082999
CHEMBL3604923	0.17734839	0.1817934	5.0	5.0	0.004445009999999999	0.0
CHEMBL3604924	0.24840286	0.2458937	5.721246399047171	5.0	-0.0025091600000000103	-0.7212463990471711
CHEMBL3604925	0.26414686	0.26621416	5.721246399047171	6.154901959985743	0.002067299999999994	0.43365556093857194
CHEMBL3604926	0.17895134	0.18640526	5.721246399047171	5.795880017344075	0.007453920000000003	0.07463361829690385
CHEMBL3604927	0.15385003	0.148366	5.638272163982407	6.221848749616356	-0.005484030000000001	0.5835765856339492
CHEMBL3604928	0.08518046	0.08842021	5.7447274948966935	6.045757490560675	0.0032397499999999996	0.30102999566398125
CHEMBL3604929	0.7249093	0.7313467	5.0	5.309803919971486	0.0064374000000000375	0.30980391997148615
CHEMBL3604930	0.59127915	0.6004614	5.6777807052660805	5.853871964321762	0.009182250000000058	0.17609125905568135
CHEMBL3604931	0.57287383	0.58329207	5.7447274948966935	6.045757490560675	0.010418240000000023	0.30102999566398125
CHEMBL3604932	0.032086786	0.041164715	5.0	5.0	0.009077928999999998	0.0
CHEMBL3604933	0.8197588	0.8221015	5.698970004336019	5.721246399047171	0.002342700000000031	0.022276394711152392
CHEMBL3604934	0.45034105	0.45559418	5.0	5.0	0.005253129999999995	0.0
CHEMBL3604935	0.8631549	0.87088454	5.7447274948966935	5.0	0.007729640000000093	-0.7447274948966935
CHEMBL3604936	0.6038743	0.6091875	5.6777807052660805	5.823908740944319	0.005313200000000018	0.14612803567823818
CHEMBL3604937	0.8069731	0.8191575	6.301029995663981	7.154901959985743	0.012184399999999984	0.8538719643217618
CHEMBL3604938	0.57534844	0.5895998	5.0	5.0655015487564325	0.014251360000000046	0.06550154875643255
CHEMBL3604939	0.85887647	0.8727659	5.443697499232712	6.154901959985743	0.01388942999999998	0.7112044607530308
CHEMBL3604940	0.82658213	0.8331195	6.3979400086720375	6.522878745280337	0.006537369999999987	0.1249387366082999
CHEMBL3604941	0.72554564	0.743376	6.221848749616356	6.698970004336019	0.017830360000000045	0.4771212547196626
CHEMBL3604942	0.80047894	0.8055186	5.301029995663981	5.309803919971486	0.005039660000000001	0.008773924307504899
CHEMBL3604943	0.8709596	0.8697443	9.0	9.0	-0.0012152999999999192	0.0
CHEMBL3608429	0.34773564	0.34672022	8.698970004336019	8.154901959985743	-0.0010154199999999891	-0.5440680443502757
CHEMBL3608430	0.45861727	0.457499	8.096910013008056	7.853871964321762	-0.0011182700000000323	-0.24303804868629442
CHEMBL3608431	0.3790465	0.37364346	8.154901959985743	6.412289034981089	-0.005403040000000026	-1.7426129250046545
CHEMBL3608433	0.32207265	0.3302048	8.301029995663981	8.221848749616356	0.008132150000000005	-0.07918124604762511
CHEMBL3608434	0.024182824	0.024658643	8.698970004336019	8.221848749616356	0.0004758190000000023	-0.4771212547196626
CHEMBL3786098	0.029344387	0.030458845	7.67778070526608	7.886056647693163	0.0011144579999999987	0.20827594242708347
CHEMBL3786343	0.6443529	0.65708786	7.744727494896693	8.0	0.012734959999999962	0.25527250510330735
CHEMBL3787344	0.048653062	0.059879206	8.12985814015906	7.602059991327963	0.011226144	-0.5277981488310965
CHEMBL3814021	0.7678661	0.7697065	6.301029995663981	5.692503962086787	0.0018403999999999643	-0.6085260335771938
CHEMBL3814940	0.7457403	0.7449716	6.301029995663981	5.7544873321858505	-0.0007687000000000666	-0.5465426634781307
CHEMBL3818247	0.016798498	0.017357321	4.522878745280337	4.522878745280337	0.000558823	0.0
CHEMBL3818535	0.0	0.0	7.267606240177032	6.739928612014925	0.0	-0.527677628162107
CHEMBL3827349	0.68408525	0.6826449	7.455931955649724	6.0	-0.0014403499999999791	-1.4559319556497243
CHEMBL3828021	0.8675863	0.8621881	8.371611069949688	6.0	-0.00539820000000002	-2.3716110699496884
CHEMBL3828079	0.76353914	0.7580031	6.966576244513051	6.0	-0.005536039999999964	-0.9665762445130506
CHEMBL3828092	0.80631715	0.8077874	7.407823242604133	6.0	0.0014702500000000063	-1.4078232426041328
CHEMBL3828269	0.86418605	0.8616223	8.455931955649724	6.0	-0.002563750000000087	-2.4559319556497243
CHEMBL388978	0.18972935	0.1919863	7.921362301772982	8.920818753952375	0.0022569500000000076	0.9994564521793929
CHEMBL3901943	0.0	0.0	7.125518182300533	8.214670164989233	0.0	1.0891519826886995
CHEMBL3909438	0.01127848	0.012362212	4.795880017344075	6.552841968657781	0.0010837319999999987	1.7569619513137056
CHEMBL3918367	0.007932379	0.010176592	4.9299621333922445	5.863279432843593	0.002244213	0.9333172994513488
CHEMBL3937373	0.012432415	0.014139872	6.167491087293763	7.045757490560675	0.001707456999999999	0.8782664032669114
CHEMBL3939913	0.029923558	0.03838947	8.576754126063193	8.821023052706831	0.008465912000000003	0.2442689266436382
CHEMBL3946259	0.014363524	0.015743693	5.071604147743286	6.853871964321762	0.0013801689999999988	1.782267816578476
CHEMBL3951434	0.026924552	0.034506712	7.338187314462739	8.661543506395395	0.007582160000000001	1.323356191932656
CHEMBL3953221	0.04655082	0.04712382	6.265200170411153	7.382999658879101	0.0005729999999999971	1.1177994884679485
CHEMBL3953921	0.0	0.0	6.375717904164332	7.607303046740334	0.0	1.2315851425760025
CHEMBL3954370	0.06759183	0.07439263	5.698970004336019	6.585026652029182	0.006800799999999996	0.8860566476931631
CHEMBL3959632	0.14690776	0.14221269	5.982549270489463	6.870310107800699	-0.004695069999999996	0.8877608373112356
CHEMBL3960167	0.08175883	0.09280242	8.515700160653214	8.675717544702307	0.011043589999999992	0.16001738404909283
CHEMBL3961202	0.06538975	0.061769914	6.180456064458132	6.7423214251308154	-0.0036198359999999943	0.5618653606726838
CHEMBL3965075	0.0684736	0.076115035	5.681936665037238	6.327902142064283	0.007641435000000002	0.6459654770270449
CHEMBL3966111	0.0	0.0	5.0	6.279840696594043	0.0	1.279840696594043
CHEMBL3972316	0.0	0.0	7.828566099056991	8.856985199745905	0.0	1.0284191006889136
CHEMBL3973973	0.04655082	0.04712382	5.429924294678396	6.388276691992658	0.0005729999999999971	0.958352397314262
CHEMBL4060003	0.68910784	0.7001825	9.0	9.0	0.011074660000000014	0.0
CHEMBL4060039	0.72894967	0.7340383	9.0	8.366531544420413	0.005088630000000038	-0.6334684555795871
CHEMBL4060103	0.68555695	0.6927248	8.070581074285707	8.0	0.007167849999999976	-0.07058107428570715
CHEMBL4060919	0.16156	0.168881	8.522878745280337	8.0	0.007320999999999994	-0.5228787452803374
CHEMBL4061043	0.7012615	0.706748	7.602059991327963	7.070581074285707	0.005486500000000061	-0.5314789170422562
CHEMBL4061473	0.22468509	0.2169029	8.508638306165727	7.119186407719209	-0.007782189999999994	-1.3894518984465183
CHEMBL4061829	0.41898158	0.4309367	9.522878745280336	7.903089986991944	0.011955119999999986	-1.6197887582883919
CHEMBL4062509	0.14500213	0.14979537	7.522878745280337	6.552841968657781	0.004793240000000004	-0.9700367766225568
CHEMBL4062543	0.562466	0.5605652	8.769551078621726	7.5376020021010435	-0.0019008000000000358	-1.2319490765206824
CHEMBL4062617	0.51813656	0.54236156	5.406713932979542	4.94692155651658	0.024225000000000052	-0.45979237646296234
CHEMBL4062722	0.20853962	0.20993538	7.259637310505756	6.23210238398191	0.001395759999999996	-1.0275349265238463
CHEMBL4062877	0.4764418	0.4965316	8.275724130399212	7.285479335880021	0.02008979999999999	-0.9902447945191906
CHEMBL4063301	0.8708687	0.8693863	8.157203604824419	5.0	-0.0014824000000001059	-3.157203604824419
CHEMBL4063701	0.08850892	0.098410435	5.229147988357856	5.0	0.009901515	-0.2291479883578562
CHEMBL4064224	0.71095157	0.72986543	6.338187314462739	7.168130225719498	0.01891386000000006	0.8299429112567589
CHEMBL4064942	0.32375038	0.32494804	9.0	7.0915149811213505	0.0011976599999999893	-1.9084850188786495
CHEMBL4065517	0.05529802	0.05985873	5.0	5.0	0.004560709999999996	0.0
CHEMBL4066569	0.30468833	0.30133066	7.3325470471100465	7.217527375833714	-0.003357670000000035	-0.1150196712763325
CHEMBL4066951	0.7147046	0.7288523	7.812479279163536	6.186419011431808	0.014147699999999985	-1.6260602677317273
CHEMBL4067014	0.5250709	0.521577	6.731422028117157	6.541513236201793	-0.0034939000000000497	-0.18990879191536347
CHEMBL4067255	0.7130308	0.7201909	7.1249387366083	5.9044819576768495	0.007160100000000003	-1.2204567789314504
CHEMBL4067373	0.72635305	0.72359526	6.427476902150363	5.0	-0.002757789999999982	-1.4274769021503628
CHEMBL4068092	0.27304047	0.26631784	7.337242168318426	6.224025668870631	-0.006722630000000007	-1.1132164994477947
CHEMBL4068763	0.660941	0.66093874	9.0	9.0	-2.260000000031681e-06	0.0
CHEMBL4069229	0.65338427	0.6687647	6.527243550682788	5.72584215073632	0.01538043	-0.8014013999464673
CHEMBL4069277	0.23962688	0.24032208	6.4139756176130245	6.725380380908762	0.0006952000000000069	0.3114047632957373
CHEMBL4069284	0.18614826	0.19283223	5.072116589669293	5.012065734767841	0.0066839699999999835	-0.06005085490145223
CHEMBL4069586	0.042197905	0.04692115	6.920818753952375	6.036212172654444	0.004723245000000001	-0.8846065812979305
CHEMBL4070454	0.6859906	0.7027918	7.950781977329818	6.181774106386045	0.01680119999999996	-1.7690078709437733
CHEMBL4070707	0.22468509	0.2169029	8.721246399047171	7.180456064458132	-0.007782189999999994	-1.5407903345890395
CHEMBL4071012	0.59833	0.60235566	8.657577319177793	7.42021640338319	0.004025659999999931	-1.2373609157946035
CHEMBL4071151	0.052376427	0.054417387	6.017728766960431	6.160208837325468	0.0020409599999999944	0.1424800703650373
CHEMBL4071180	0.7635777	0.7623999	8.721246399047171	7.744727494896693	-0.0011778000000000066	-0.9765189041504785
CHEMBL4071368	0.667459	0.67677397	9.0	9.0	0.009314969999999922	0.0
CHEMBL4071463	0.6467952	0.6493405	8.795880017344075	8.301029995663981	0.0025452999999999726	-0.49485002168009373
CHEMBL4071494	0.4949804	0.5152512	5.886056647693163	5.480172006224281	0.020270800000000033	-0.4058846414688819
CHEMBL4071827	0.7383792	0.7491497	9.522878745280336	8.818156412055227	0.010770500000000016	-0.7047223332251082
CHEMBL4072299	0.31798315	0.32693836	8.522878745280337	7.397940008672037	0.008955209999999991	-1.1249387366083008
CHEMBL4072874	0.83843124	0.85135984	8.10790539730952	6.950781977329818	0.012928599999999957	-1.1571234199797011
CHEMBL4073874	0.3084365	0.3212089	6.657577319177793	5.180456064458132	0.012772400000000017	-1.4771212547196617
CHEMBL4073960	0.0955253	0.10044377	7.698970004336019	7.698970004336019	0.004918470000000008	0.0
CHEMBL4074766	0.55750364	0.5604703	5.474695990041761	6.335358024443875	0.00296666000000001	0.8606620344021136
CHEMBL4075015	0.087632336	0.09116392	6.568636235841013	6.6777807052660805	0.0035315839999999904	0.10914446942506739
CHEMBL4076363	0.45626158	0.45365286	7.920818753952375	6.619788758288394	-0.002608720000000009	-1.3010299956639813
CHEMBL4076854	0.5729148	0.56671137	8.2518119729938	8.065501548756432	-0.006203429999999899	-0.18631042423736766
CHEMBL4077228	0.45082045	0.47281694	6.554395796726403	5.229147988357856	0.021996490000000035	-1.3252478083685464
CHEMBL4077917	0.42242253	0.4433655	7.728158393463501	6.005682847330363	0.020942970000000005	-1.722475546133138
CHEMBL4077973	0.2244814	0.22358932	6.742081549685942	7.657577319177793	-0.0008920799999999895	0.9154957694918515
CHEMBL4078963	0.64278245	0.63546205	9.0	9.0	-0.007320400000000005	0.0
